productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extAttribute,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCounterplus,extLife
525702,Kaido (CS 2023 Trophy Card) [3rd Place],Kaido CS 2023 Trophy Card 3rd Place,https://tcgplayer-cdn.tcgplayer.com/product/525702_200w.jpg,68,17675,https://cpt.tcgcsv.com/3jd6,2024-01-26T13:25:28.71,1,SR,ST04-003,[On Play] DON!! -5 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: K.O. up to 1 of your opponent's Characters with a cost of 6 or less. This Character gains [Rush] during this turn. <em>(This card can attack on the turn in which it is played.)</em>,Purple,Character,9,10000,Animal Kingdom Pirates;The Four Emperors,Strike,,,,,,,,
525703,Kaido (CS 2023 Trophy Card) [2nd Place],Kaido CS 2023 Trophy Card 2nd Place,https://tcgplayer-cdn.tcgplayer.com/product/525703_200w.jpg,68,17675,https://cpt.tcgcsv.com/5jd6,2024-01-26T13:25:24.897,1,SR,ST04-003,[On Play] DON!! -5 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: K.O. up to 1 of your opponent's Characters with a cost of 6 or less. This Character gains [Rush] during this turn. <em>(This card can attack on the turn in which it is played.)</em>,Purple,Character,9,10000,Animal Kingdom Pirates;The Four Emperors,Strike,,,,,,,,
525704,Kaido (CS 2023 Trophy Card) [Winner],Kaido CS 2023 Trophy Card Winner,https://tcgplayer-cdn.tcgplayer.com/product/525704_200w.jpg,68,17675,https://cpt.tcgcsv.com/6jd6,2024-01-26T13:25:32.153,1,SR,ST04-003,[On Play] DON!! -5 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: K.O. up to 1 of your opponent's Characters with a cost of 6 or less. This Character gains [Rush] during this turn. <em>(This card can attack on the turn in which it is played.)</em>,Purple,Character,9,10000,Animal Kingdom Pirates;The Four Emperors,Strike,,,,,,,,
527128,Premium Card Collection -Live Action Edition-,Premium Card Collection Live Action Edition,https://tcgplayer-cdn.tcgplayer.com/product/527128_200w.jpg,68,17675,https://cpt.tcgcsv.com/BSd6,2024-04-26T04:03:12.637,1,,,,,,,,,,35.0,45.0,139.98,41.7,,Normal,,
527619,Nami - OP01-016 (Ultra Deck: The Three Captains),Nami OP01 016 Ultra Deck The Three Captains,https://tcgplayer-cdn.tcgplayer.com/product/527619_200w.jpg,68,17675,https://cpt.tcgcsv.com/p3f6,2023-11-10T17:57:48.96,1,R,OP01-016,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Straw Hat Crew] type card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,1,2000,Straw Hat Crew,Special,0.74,1.96,5.0,1.67,,Foil,1000,
527620,Roronoa Zoro - OP01-025 (Ultra Deck: The Three Captains),Roronoa Zoro OP01 025 Ultra Deck The Three Captains,https://tcgplayer-cdn.tcgplayer.com/product/527620_200w.jpg,68,17675,https://cpt.tcgcsv.com/q3f6,2023-11-10T17:57:42.9,1,SR,OP01-025,[Rush] <em>(This card can attack on the turn in which it is played.)</em>,Red,Character,3,5000,Straw Hat Crew;Supernovas,Slash,1.0,1.5,89.0,1.39,,Foil,,
531486,Monkey.D.Luffy (041),MonkeyDLuffy 041,https://tcgplayer-cdn.tcgplayer.com/product/531486_200w.jpg,68,17675,https://cpt.tcgcsv.com/LCg6,2023-12-19T18:46:53.42,1,PR,P-041,,Purple,Character,10,12000,Straw Hat Crew;The Four Emperors,Strike,0.74,2.56,37.99,1.86,,Normal,1000,
532108,New Genesis (Starter Deck 11: Uta Deck Battle),New Genesis Starter Deck 11 Uta Deck Battle,https://tcgplayer-cdn.tcgplayer.com/product/532108_200w.jpg,68,17675,https://cpt.tcgcsv.com/bSg6,2024-02-02T13:59:54,1,SR,ST11-004,"[Main] If your Leader is [Uta], look at 3 cards from the top of your deck; reveal up to 1 [FILM] type card other than [New Genesis] and add it to your hand. Then, place the rest at the bottom of your deck in any order and set up to 1 of your DON!! cards as active.",Green,Event,1,,FILM;Music,,0.75,1.49,44.85,1.33,,Normal,,
532109,I'm invincible (Starter Deck 11: Uta Deck Battle),Im invincible Starter Deck 11 Uta Deck Battle,https://tcgplayer-cdn.tcgplayer.com/product/532109_200w.jpg,68,17675,https://cpt.tcgcsv.com/cSg6,2024-02-02T13:59:47.617,1,C,ST11-005,"[Main] Set up to 1 of your [Uta] Leader as active.
<br>
[Trigger] Up to 1 of your Leader or Character cards gains +1000 power during this turn.",Green,Event,3,,FILM;Music,,0.44,0.69,55.0,0.56,,Normal,,
532110,Backlight (Starter Deck 11: Uta Deck Battle),Backlight Starter Deck 11 Uta Deck Battle,https://tcgplayer-cdn.tcgplayer.com/product/532110_200w.jpg,68,17675,https://cpt.tcgcsv.com/dSg6,2024-02-02T13:59:43.307,1,C,ST11-003,"[Main] If your Leader is [Uta], choose one:
<br>
• Rest up to 1 of your opponent's Characters with a cost of 5 or less.
<br>
• K.O. up to 1 of your opponent's rested Characters with a cost of 5 or less.",Green,Event,2,,FILM;Music,,0.39,0.94,19.96,0.68,,Normal,,
532111,Fleeting Lullaby (Starter Deck 11: Uta Deck Battle),Fleeting Lullaby Starter Deck 11 Uta Deck Battle,https://tcgplayer-cdn.tcgplayer.com/product/532111_200w.jpg,68,17675,https://cpt.tcgcsv.com/fSg6,2024-02-02T13:59:39.797,1,PR,P-057,"[Main] If your Leader is [Uta], up to 2 of your opponent's rested Characters with a cost of 4 or less will not become active in your opponent's next Refresh Phase.
<br>
[Trigger] Activate this card's [Main] effect.",Green,Event,3,,FILM;Music,,0.25,0.5,31.0,0.33,,Normal,,
532112,The World's Continuation (Starter Deck 11: Uta Deck Battle),The Worlds Continuation Starter Deck 11 Uta Deck Battle,https://tcgplayer-cdn.tcgplayer.com/product/532112_200w.jpg,68,17675,https://cpt.tcgcsv.com/gSg6,2024-02-02T13:59:36.34,1,PR,P-059,"[Counter] If your Leader is [Uta], you may return any number of Characters on your field to the owner's hand. Up to 1 of your Leader or Character cards gains +2000 power during this battle for every returned Character.",Green,Event,2,,FILM;Music,,0.2,0.5,44.0,0.3,,Normal,,
532113,Tot Musica (Starter Deck 11: Uta Deck Battle),Tot Musica Starter Deck 11 Uta Deck Battle,https://tcgplayer-cdn.tcgplayer.com/product/532113_200w.jpg,68,17675,https://cpt.tcgcsv.com/hSg6,2024-02-02T13:59:32.527,1,PR,P-060,[Main] <strong>You may rest 1 of your [Uta] cards</strong>: Rest up to 2 of your opponent's DON!! cards.,Green,Event,2,,FILM;Music,,0.15,0.5,10.0,0.22,,Normal,,
532114,Where the Wind Blows (Starter Deck 11: Uta Deck Battle),Where the Wind Blows Starter Deck 11 Uta Deck Battle,https://tcgplayer-cdn.tcgplayer.com/product/532114_200w.jpg,68,17675,https://cpt.tcgcsv.com/jSg6,2024-02-02T13:59:28.173,1,PR,P-058,"[Main] If your leader is [Uta], set all of your [FILM] type Characters as active at the end of this turn.
<br>
[Trigger] Set all of your [FILM] type Characters as active.",Green,Event,2,,FILM;Music,,0.2,0.69,55.0,0.35,,Normal,,
532115,Monkey.D.Luffy (Starter Deck 11: Uta Deck Battle),MonkeyDLuffy Starter Deck 11 Uta Deck Battle,https://tcgplayer-cdn.tcgplayer.com/product/532115_200w.jpg,68,17675,https://cpt.tcgcsv.com/kSg6,2024-02-02T13:59:24.527,1,PR,P-061,,Green,Character,8,10000,FILM;Straw Hat Crew,Strike,0.38,0.9,46.0,0.72,,Normal,1000,
532116,Monkey.D.Luffy (Starter Deck 11: Uta Deck Battle) [Winner],MonkeyDLuffy Starter Deck 11 Uta Deck Battle Winner,https://tcgplayer-cdn.tcgplayer.com/product/532116_200w.jpg,68,17675,https://cpt.tcgcsv.com/lSg6,2024-02-02T13:59:20.1,1,PR,P-061,,Green,Character,8,10000,FILM;Straw Hat Crew,Strike,8.92,11.99,240.0,11.8,,Foil,1000,
532752,Monkey.D.Luffy (041) (BANDAI CARD GAMES Fest 23-24 World Tour),MonkeyDLuffy 041 BANDAI CARD GAMES Fest 23 24 World Tour,https://tcgplayer-cdn.tcgplayer.com/product/532752_200w.jpg,68,17675,https://cpt.tcgcsv.com/37h6,2024-02-02T14:07:32.017,1,PR,P-041,,Purple,Character,10,12000,Straw Hat Crew;The Four Emperors,Strike,14.0,18.14,249.69,17.28,,Foil,1000,
535277,Koby (Treasure Cup),Koby Treasure Cup,https://tcgplayer-cdn.tcgplayer.com/product/535277_200w.jpg,68,17675,https://cpt.tcgcsv.com/z7j6,2024-03-01T14:16:42.25,1,C,OP02-098,[On Play] <strong>You may trash 1 card from your hand</strong>: K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,Black,Character,3,4000,Navy,Strike,240.99,296.19,431.09,264.56,,Foil,1000,
535278,Monkey.D.Garp (Treasure Cup),MonkeyDGarp Treasure Cup,https://tcgplayer-cdn.tcgplayer.com/product/535278_200w.jpg,68,17675,https://cpt.tcgcsv.com/B7j6,2024-03-01T14:16:45.763,1,SR,ST06-012,[Activate:Main] <strong>You may trash 1 card from your hand and rest this Character</strong>: K.O. up to 1 of your opponent's Characters with a cost of 4 or less.,Black,Character,5,6000,Navy,Strike,649.99,707.71,765.43,,,Foil,,
536154,One Piece Card Game: Japanese 1st Anniversary Set,One Piece Card Game Japanese 1st Anniversary Set,https://tcgplayer-cdn.tcgplayer.com/product/536154_200w.jpg,68,17675,https://cpt.tcgcsv.com/6tj6,2024-11-13T14:07:16.497,1,,,,,,,,,,169.88,199.99,499.99,152.45,,Normal,,
536168,Marco (Japanese 1st Anniversary Set),Marco Japanese 1st Anniversary Set,https://tcgplayer-cdn.tcgplayer.com/product/536168_200w.jpg,68,17675,https://cpt.tcgcsv.com/ntj6,2024-03-29T04:03:11.413,1,SR,OP03-013,"[Your Turn] [On Play] K.O. up to 1 of your opponent's Characters with 3000 power or less.
<br>
[On K.O.] <strong>You may trash 1 Event from your hand</strong: You may play this Character card from your trash rested.",Red,Character,5,6000,Whitebeard Pirates,Special,60.0,71.0,85.0,31.39,,Foil,1000,
536169,Makino (Japanese 1st Anniversary Set),Makino Japanese 1st Anniversary Set,https://tcgplayer-cdn.tcgplayer.com/product/536169_200w.jpg,68,17675,https://cpt.tcgcsv.com/ptj6,2024-03-29T04:03:11.413,1,UC,OP02-015,[Activate:Main] <strong>You may rest this Character</strong>: Up to 1 of your red Characters with a cost of 1 gains +3000 power during this turn.,Red,Character,1,0,Windmill Village,Wisdom,36.7,49.84,85.0,41.9,,Foil,2000,
536170,Otama (Japanese 1st Anniversary Set),Otama Japanese 1st Anniversary Set,https://tcgplayer-cdn.tcgplayer.com/product/536170_200w.jpg,68,17675,https://cpt.tcgcsv.com/qtj6,2024-03-29T04:03:11.413,1,UC,OP01-006,[On Play] Give up to 1 of your opponent's Characters -2000 power during this turn.,Red,Character,1,0,Land of Wano,Special,39.99,49.99,110.95,41.58,,Foil,2000,
536257,Judge Pack Vol. 2,Judge Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/536257_200w.jpg,68,17675,https://cpt.tcgcsv.com/9wj6,2024-01-29T13:08:20.897,1,,,,,,,,,,3.0,3.77,13.0,3.18,,Normal,,
536278,Premium Card Collection -BANDAI CARD GAMES Fest. 23-24 Edition-,Premium Card Collection BANDAI CARD GAMES Fest 23 24 Edition,https://tcgplayer-cdn.tcgplayer.com/product/536278_200w.jpg,68,17675,https://cpt.tcgcsv.com/Bwj6,2024-09-19T19:45:58.223,2,,,,,,,,,,18.81,35.0,95.9,22.49,,Normal,,
536588,One Piece Card Game: English Version 1st Anniversary Set,One Piece Card Game English Version 1st Anniversary Set,https://tcgplayer-cdn.tcgplayer.com/product/536588_200w.jpg,68,17675,https://cpt.tcgcsv.com/NFj6,2024-07-18T12:22:35.257,1,,,,,,,,,,198.0,248.0,499.99,189.08,,Normal,,
537438,Roronoa Zoro (OP-06 Pre-Release Tournament) [Participant],Roronoa Zoro OP 06 Pre Release Tournament Participant,https://tcgplayer-cdn.tcgplayer.com/product/537438_200w.jpg,68,17675,https://cpt.tcgcsv.com/N-j6,2024-03-01T13:37:18.3,1,PR,P-045,"[Banish] <em>(When this card deals damage, the target card is trashed without activating its Trigger.)</em>",Purple,Character,6,7000,Straw Hat Crew,Slash,4.0,5.02,10.77,4.72,,Normal,1000,
537439,Roronoa Zoro (OP-06 Pre-Release Tournament) [Winner],Roronoa Zoro OP 06 Pre Release Tournament Winner,https://tcgplayer-cdn.tcgplayer.com/product/537439_200w.jpg,68,17675,https://cpt.tcgcsv.com/P-j6,2024-03-01T13:37:21.683,1,PR,P-045,"[Banish] <em>(When this card deals damage, the target card is trashed without activating its Trigger.)</em>",Purple,Character,6,7000,Straw Hat Crew,Slash,25.41,30.0,100.0,26.56,,Foil,1000,
537440,Hatchan (Tournament Pack Vol. 6),Hatchan Tournament Pack Vol 6,https://tcgplayer-cdn.tcgplayer.com/product/537440_200w.jpg,68,17675,https://cpt.tcgcsv.com/Q-j6,2024-03-15T12:38:40.72,1,UC,OP03-033,"[Trigger] If your leader has the [East Blue] type, play this card.",Green,Character,4,4000,Fish-Man;Arlong Pirates;East Blue,Slash,0.01,0.25,5.99,0.2,,Normal,2000,
537441,Hatchan (Winner Pack Vol. 6),Hatchan Winner Pack Vol 6,https://tcgplayer-cdn.tcgplayer.com/product/537441_200w.jpg,68,17675,https://cpt.tcgcsv.com/R-j6,2024-03-15T12:39:08.903,1,UC,OP03-033,"[Trigger] If your leader has the [East Blue] type, play this card.",Green,Character,4,4000,Fish-Man;Arlong Pirates;East Blue,Slash,1.0,2.57,24.96,1.4,,Foil,2000,
537442,Kaya (Tournament Pack Vol. 6),Kaya Tournament Pack Vol 6,https://tcgplayer-cdn.tcgplayer.com/product/537442_200w.jpg,68,17675,https://cpt.tcgcsv.com/S-j6,2024-03-15T12:38:43.773,1,R,OP03-044,[On Play] Draw 2 cards and trash 2 cards from your hand.,Blue,Character,1,0,East Blue,Wisdom,1.75,3.41,6.24,2.3,,Normal,2000,
537443,Kaya (Winner Pack Vol. 6),Kaya Winner Pack Vol 6,https://tcgplayer-cdn.tcgplayer.com/product/537443_200w.jpg,68,17675,https://cpt.tcgcsv.com/T-j6,2024-03-15T12:39:13.137,1,R,OP03-044,[On Play] Draw 2 cards and trash 2 cards from your hand.,Blue,Character,1,0,East Blue,Wisdom,16.49,23.87,49.99,17.0,,Foil,2000,
537444,Fukurou (Tournament Pack Vol. 6),Fukurou Tournament Pack Vol 6,https://tcgplayer-cdn.tcgplayer.com/product/537444_200w.jpg,68,17675,https://cpt.tcgcsv.com/V-j6,2024-03-15T12:38:37.68,1,UC,OP03-088,"This Character cannot be K.O.'d by effects.
<br>
[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Black,Character,3,3000,CP9,Strike,0.04,0.25,7.99,0.15,,Normal,1000,
537445,Fukurou (Winner Pack Vol. 6),Fukurou Winner Pack Vol 6,https://tcgplayer-cdn.tcgplayer.com/product/537445_200w.jpg,68,17675,https://cpt.tcgcsv.com/W-j6,2024-03-15T12:39:05.147,1,UC,OP03-088,"This Character cannot be K.O.'d by effects.
<br>
[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Black,Character,3,3000,CP9,Strike,0.75,1.2,29.99,0.91,,Foil,1000,
537446,Shirahoshi (Tournament Pack Vol. 6),Shirahoshi Tournament Pack Vol 6,https://tcgplayer-cdn.tcgplayer.com/product/537446_200w.jpg,68,17675,https://cpt.tcgcsv.com/X-j6,2024-03-15T12:38:47.553,1,UC,OP03-116,[On Play] Draw 3 cards and trash 2 cards from your hand.,Yellow,Character,5,0,Merfolk,Wisdom,0.15,0.49,5.0,0.32,,Normal,1000,
537447,Shirahoshi (Winner Pack Vol. 6),Shirahoshi Winner Pack Vol 6,https://tcgplayer-cdn.tcgplayer.com/product/537447_200w.jpg,68,17675,https://cpt.tcgcsv.com/Z-j6,2024-03-15T12:39:17.367,1,UC,OP03-116,[On Play] Draw 3 cards and trash 2 cards from your hand.,Yellow,Character,5,0,Merfolk,Wisdom,1.99,3.99,35.0,3.1,,Foil,1000,
537448,Tournament Pack Vol. 6,Tournament Pack Vol 6,https://tcgplayer-cdn.tcgplayer.com/product/537448_200w.jpg,68,17675,https://cpt.tcgcsv.com/--j6,2024-03-15T12:38:51.823,1,,,,,,,,,,0.74,1.47,2.6,1.04,,Normal,,
537449,Winner Pack Vol. 6,Winner Pack Vol 6,https://tcgplayer-cdn.tcgplayer.com/product/537449_200w.jpg,68,17675,https://cpt.tcgcsv.com/_-j6,2024-03-15T12:39:22.613,1,,,,,,,,,,9.99,20.0,28.99,8.52,,Normal,,
537450,Hody & Hyouzou (Pirates Party Vol. 6),Hody and Hyouzou Pirates Party Vol 6,https://tcgplayer-cdn.tcgplayer.com/product/537450_200w.jpg,68,17675,https://cpt.tcgcsv.com/0_j6,2024-03-01T13:37:43.877,1,PR,P-062,"[Activate:Main] [Once Per Turn] Rest up to 1 of your opponent's Characters with a cost of 4 or less and this Character gains +1000 power during this turn. Then, add 1 card from the top of your Life cards to your hand.",Green,Character,4,6000,Fish-Man;Merfolk;New Fish-Man Pirates,Slash;Strike,2.18,4.57,25.0,2.78,,Normal,,
538837,Premium Card Collection -Uta-,Premium Card Collection Uta,https://tcgplayer-cdn.tcgplayer.com/product/538837_200w.jpg,68,17675,https://cpt.tcgcsv.com/Mxk6,2024-08-30T04:08:14.987,4,,,,,,,,,,31.93,50.0,150.0,31.53,,Normal,,
539174,Monet (Event Pack Vol. 3),Monet Event Pack Vol 3,https://tcgplayer-cdn.tcgplayer.com/product/539174_200w.jpg,68,17675,https://cpt.tcgcsv.com/vHk6,2024-03-01T13:35:12.087,1,UC,OP05-036,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Block] Rest up to 1 of your opponent's Characters with a cost of 4 or less.",Green,Character,3,1000,Donquixote Pirates,Special,3.5,6.0,39.99,3.07,,Foil,1000,
539175,Trafalgar Law (Event Pack Vol. 3),Trafalgar Law Event Pack Vol 3,https://tcgplayer-cdn.tcgplayer.com/product/539175_200w.jpg,68,17675,https://cpt.tcgcsv.com/wHk6,2024-03-01T13:35:07.75,1,C,ST03-008,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Blue,Character,1,1000,Heart Pirates;The Seven Warlords of the Sea,Slash,1.9,4.55,70.0,2.14,,Foil,,
539176,Roronoa Zoro (Event Pack Vol. 3),Roronoa Zoro Event Pack Vol 3,https://tcgplayer-cdn.tcgplayer.com/product/539176_200w.jpg,68,17675,https://cpt.tcgcsv.com/xHk6,2024-03-01T13:35:03.82,1,PR,P-042,[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 4 or less.,Yellow,Character,4,5000,Land of Wano;Straw Hat Crew,Slash,7.1,9.9,39.95,7.33,,Foil,1000,
539177,Yamato (Event Pack Vol. 3),Yamato Event Pack Vol 3,https://tcgplayer-cdn.tcgplayer.com/product/539177_200w.jpg,68,17675,https://cpt.tcgcsv.com/zHk6,2024-03-01T13:34:59.58,1,PR,P-046,"[On Play] You may place all cards in your hand at the bottom of your deck in any order. If you do, draw cards equal to the number you placed at the bottom of your deck.",Purple,Character,1,2000,Land of Wano,Strike,9.61,14.65,135.0,10.83,,Foil,1000,
539178,Online Regional Participation Pack 2024 Vol. 1,Online Regional Participation Pack 2024 Vol 1,https://tcgplayer-cdn.tcgplayer.com/product/539178_200w.jpg,68,17675,https://cpt.tcgcsv.com/BHk6,2024-03-01T13:35:30.31,1,,,,,,,,,,49.99,49.99,49.99,47.1,,Normal,,
539179,Event Pack Vol. 3,Event Pack Vol 3,https://tcgplayer-cdn.tcgplayer.com/product/539179_200w.jpg,68,17675,https://cpt.tcgcsv.com/CHk6,2024-03-01T13:34:55.86,1,,,,,,,,,,11.44,12.45,59.99,13.8,,Normal,,
539180,Brannew (Online Regional 2024) [Participant],Brannew Online Regional 2024 Participant,https://tcgplayer-cdn.tcgplayer.com/product/539180_200w.jpg,68,17675,https://cpt.tcgcsv.com/DHk6,2024-03-01T13:36:46.56,1,R,OP03-089,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 [Navy] type card other than [Brannew] and add it to your hand. Then, trash the rest.",Black,Character,2,3000,Navy,Wisdom,20.0,24.36,78.0,23.7,,Foil,1000,
539181,Brannew (Online Regional 2024) [Finalist],Brannew Online Regional 2024 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/539181_200w.jpg,68,17675,https://cpt.tcgcsv.com/FHk6,2024-03-01T13:36:42.907,1,R,OP03-089,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 [Navy] type card other than [Brannew] and add it to your hand. Then, trash the rest.",Black,Character,2,3000,Navy,Wisdom,99.74,99.75,140.0,,,Foil,1000,
539182,Brannew (Online Regional 2024) [Winner],Brannew Online Regional 2024 Winner,https://tcgplayer-cdn.tcgplayer.com/product/539182_200w.jpg,68,17675,https://cpt.tcgcsv.com/GHk6,2024-03-01T13:36:39.183,1,R,OP03-089,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 [Navy] type card other than [Brannew] and add it to your hand. Then, trash the rest.",Black,Character,2,3000,Navy,Wisdom,,,,,,,1000,
539183,Brannew (Offline Regional 2024) [Participant],Brannew Offline Regional 2024 Participant,https://tcgplayer-cdn.tcgplayer.com/product/539183_200w.jpg,68,17675,https://cpt.tcgcsv.com/HHk6,2024-03-22T12:42:49.623,1,R,OP03-089,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 [Navy] type card other than [Brannew] and add it to your hand. Then, trash the rest.",Black,Character,2,3000,Navy,Wisdom,12.66,18.98,199.98,22.24,,Foil,1000,
539184,Brannew (Offline Regional 2024) [Finalist],Brannew Offline Regional 2024 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/539184_200w.jpg,68,17675,https://cpt.tcgcsv.com/JHk6,2024-03-22T12:42:46.513,1,R,OP03-089,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 [Navy] type card other than [Brannew] and add it to your hand. Then, trash the rest.",Black,Character,2,3000,Navy,Wisdom,20.28,30.64,59.99,32.25,,Foil,1000,
539185,Brannew (Offline Regional 2024) [Winner],Brannew Offline Regional 2024 Winner,https://tcgplayer-cdn.tcgplayer.com/product/539185_200w.jpg,68,17675,https://cpt.tcgcsv.com/KHk6,2024-03-22T12:42:42.703,1,R,OP03-089,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 [Navy] type card other than [Brannew] and add it to your hand. Then, trash the rest.",Black,Character,2,3000,Navy,Wisdom,,,,,,,1000,
539186,Sanji (Online Regional 2024) [Participant],Sanji Online Regional 2024 Participant,https://tcgplayer-cdn.tcgplayer.com/product/539186_200w.jpg,68,17675,https://cpt.tcgcsv.com/LHk6,2024-03-01T13:36:35.047,1,R,OP03-102,[DON!! x2][When Attacking] <strong>You may add 1 card from the top or bottom of your Life cards to your hand</strong>: Add up to 1 card from the top of your deck to the top of your Life cards.,Yellow,Character,2,3000,The Vinsmoke Family,Strike,4.25,7.08,100.0,6.74,,Foil,2000,
539187,Sanji (Online Regional 2024) [Finalist],Sanji Online Regional 2024 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/539187_200w.jpg,68,17675,https://cpt.tcgcsv.com/MHk6,2024-03-01T13:36:31.253,1,R,OP03-102,[DON!! x2][When Attacking] <strong>You may add 1 card from the top or bottom of your Life cards to your hand</strong>: Add up to 1 card from the top of your deck to the top of your Life cards.,Yellow,Character,2,3000,The Vinsmoke Family,Strike,73.98,76.95,78.95,74.99,,Foil,2000,
539188,Sanji (Online Regional 2024) [Winner],Sanji Online Regional 2024 Winner,https://tcgplayer-cdn.tcgplayer.com/product/539188_200w.jpg,68,17675,https://cpt.tcgcsv.com/NHk6,2024-03-01T13:36:27.013,1,R,OP03-102,[DON!! x2][When Attacking] <strong>You may add 1 card from the top or bottom of your Life cards to your hand</strong>: Add up to 1 card from the top of your deck to the top of your Life cards.,Yellow,Character,2,3000,The Vinsmoke Family,Strike,,,,,,,2000,
539189,Sanji (Offline Regional 2024) [Participant],Sanji Offline Regional 2024 Participant,https://tcgplayer-cdn.tcgplayer.com/product/539189_200w.jpg,68,17675,https://cpt.tcgcsv.com/PHk6,2024-03-22T12:42:38.253,1,R,OP03-102,[DON!! x2][When Attacking] <strong>You may add 1 card from the top or bottom of your Life cards to your hand</strong>: Add up to 1 card from the top of your deck to the top of your Life cards.,Yellow,Character,2,3000,The Vinsmoke Family,Strike,3.75,5.37,28.95,5.01,,Foil,2000,
539190,Sanji (Offline Regional 2024) [Finalist],Sanji Offline Regional 2024 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/539190_200w.jpg,68,17675,https://cpt.tcgcsv.com/QHk6,2024-03-22T12:42:34.83,1,R,OP03-102,[DON!! x2][When Attacking] <strong>You may add 1 card from the top or bottom of your Life cards to your hand</strong>: Add up to 1 card from the top of your deck to the top of your Life cards.,Yellow,Character,2,3000,The Vinsmoke Family,Strike,12.75,15.33,79.99,19.31,,Foil,2000,
539191,Sanji (Offline Regional 2024) [Winner],Sanji Offline Regional 2024 Winner,https://tcgplayer-cdn.tcgplayer.com/product/539191_200w.jpg,68,17675,https://cpt.tcgcsv.com/RHk6,2024-03-22T12:42:31.013,1,R,OP03-102,[DON!! x2][When Attacking] <strong>You may add 1 card from the top or bottom of your Life cards to your hand</strong>: Add up to 1 card from the top of your deck to the top of your Life cards.,Yellow,Character,2,3000,The Vinsmoke Family,Strike,,,,,,,2000,
539192,Gum-Gum Jet Pistol (Online Regional 2024) [Participant],Gum Gum Jet Pistol Online Regional 2024 Participant,https://tcgplayer-cdn.tcgplayer.com/product/539192_200w.jpg,68,17675,https://cpt.tcgcsv.com/SHk6,2024-03-01T13:36:23.213,1,C,ST01-015,"[Main] K.O. up to 1 of your opponent's Characters with 6000 power or less.
<br>
[Trigger] Activate this card's [Main] effect.",Red,Event,4,,Straw Hat Crew;Supernovas,,17.7,19.95,38.0,15.44,,Foil,,
539193,Gum-Gum Jet Pistol (Online Regional 2024) [Finalist],Gum Gum Jet Pistol Online Regional 2024 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/539193_200w.jpg,68,17675,https://cpt.tcgcsv.com/THk6,2024-03-01T13:36:19.19,1,C,ST01-015,"[Main] K.O. up to 1 of your opponent's Characters with 6000 power or less.
<br>
[Trigger] Activate this card's [Main] effect.",Red,Event,4,,Straw Hat Crew;Supernovas,,57.4,64.21,75.95,62.46,,Foil,,
539194,Gum-Gum Jet Pistol (Online Regional 2024) [Winner],Gum Gum Jet Pistol Online Regional 2024 Winner,https://tcgplayer-cdn.tcgplayer.com/product/539194_200w.jpg,68,17675,https://cpt.tcgcsv.com/VHk6,2024-03-01T13:36:15.097,1,C,ST01-015,"[Main] K.O. up to 1 of your opponent's Characters with 6000 power or less.
<br>
[Trigger] Activate this card's [Main] effect.",Red,Event,4,,Straw Hat Crew;Supernovas,,,,,,,,,
539195,Gum-Gum Jet Pistol (Offline Regional 2024) [Participant],Gum Gum Jet Pistol Offline Regional 2024 Participant,https://tcgplayer-cdn.tcgplayer.com/product/539195_200w.jpg,68,17675,https://cpt.tcgcsv.com/WHk6,2024-03-22T12:42:26.507,1,C,ST01-015,"[Main] K.O. up to 1 of your opponent's Characters with 6000 power or less.
<br>
[Trigger] Activate this card's [Main] effect.",Red,Event,4,,Straw Hat Crew;Supernovas,,14.43,18.02,38.0,17.91,,Foil,,
